cop,duty
2.6467872525231706,408.63928934938787
2.6369181036245286,406.5544646398313
2.6246141848963953,403.9666623385654
2.325404407185157,395.46955415639366
2.263903119091001,381.56341273982684
2.2286765279386844,373.77736203694576
2.2133750473871414,370.43628763478574
2.196797423299774,366.8447175559468
2.178156701640486,362.84127601819966
2.1699081207486133,361.0816382063122
2.175698252847495,362.31605982497103
2.1869108206818946,364.7167489407409
2.1966722303509223,366.8177059449088
2.2046034493508304,368.5322524068931
2.211703820447202,370.07288486163304
2.2177630174949634,371.39185301142356
2.230810097454048,374.2452027720639
2.2494829222458135,378.36029225966274
2.265958422814553,382.0217367665935
2.273637139919153,383.73799071124
2.2712029722589957,383.19326370830106
2.2603385439609176,380.76958259564907
2.2410643583821894,376.5004517683783
2.2160912391671723,371.0275492191746
2.1976738070250033,367.03385289435806
2.1816159710497876,363.5814036920739
2.1650780097347124,360.0546462766406
2.1497250075590477,356.8069460684786
2.135469819417326,353.8142767338614
2.1174132972923627,350.0552103346252
2.101618682117763,346.796134664734
2.0905199762496944,344.5223181631422
2.084188002925514,343.2311157111569
2.0775696187972508,341.886210427226
2.0681029039162007,339.97086993985147
2.057693340137117,337.8761607160725
2.0503868451653515,336.41302174735114
2.0483236085649232,336.0009231029137
2.0478284806180294,335.90209923279724
2.058064966714319,337.9507371730213
2.1030688361008303,347.094225848939
2.1486854778277817,356.5879687311913
2.1942520655791107,366.2958609655044
2.2189333873056634,371.64706989699295
2.224995877583011,372.97141949060006
2.2104087640454946,369.7914838008957
2.158335466097054,358.625229676108
2.1280781707502996,352.2711771392653
2.145026985911913,355.8182351389272
2.151929081950926,357.27162145364014
2.152552943544376,357.40324276456266
2.1586683503447444,358.6956860007409
2.1614149659808444,359.2774745572085
2.166327007021398,360.319970896183
2.1694083721715223,360.97526379616914
2.172198876948881,361.5695828546311
2.1743233875556878,362.02262048958283
2.1765732415614596,362.50291558506876
2.1793235830040443,363.09079245628675
2.1748649840887238,362.1381899148373
2.172115569765427,361.5518280428712
2.169241793513542,360.93981252436214
2.165702493608738,360.1872844519717
2.163038234931027,359.62169795102153
2.166701729247539,360.39960593177227
2.169116860898526,360.9132263230547
2.1742817272028954,362.0137320354925
2.177739983240095,362.7522037649848
2.17494830860151,362.15597304434027
2.1690335731449304,360.89550326149146
2.157503292237017,358.44914893246545
2.134556019581652,353.62318842858906
2.1160445059315918,349.77169636816734
2.0932937687238304,345.0893277618533
2.0709132621819437,340.5384430052602
2.0580236743472766,337.9424500419136
2.0481585638154334,335.9679783804212
2.0413522983097345,334.61199963921183
2.041640976368152,334.66940737587004
2.0453943765176756,335.4166645343668
2.0569914078381295,337.73534148593586
2.0674417313698465,339.8374674992813
2.0758741988152507,341.5424624123106
2.0785621621629247,342.08759610953825
2.0763290459292434,341.63465209230424
2.074178999519674,341.1990750195621
2.0683508522857497,340.02091001393677
2.0728147311146814,340.92295198403383
2.1070472268179135,347.91319633706246
2.1473965749145,356.31662304356826
2.1834084783166383,363.96542448766314
2.20472871713089,368.5593862990941
2.2107847351651198,369.873159644738
2.1963801180651688,366.75468636097946
2.122142949284699,351.03641975184934
2.0492313922340024,336.18218043173243
2.0351678857703113,333.3843599250743
2.029810450916836,332.3243099222389
2.026102757256674,331.5925529817721
2.0240845711253472,331.19488255716846
2.022107878092497,330.8058272775293
2.02021383110281,330.43344644484796
2.018608226256309,330.11808784136866
2.0167146925824557,329.74654581456025
2.018937564817547,330.1827501841559
2.0255261004834324,331.4788803010095
2.0309641724903305,332.55232203789535
2.0377237514804016,333.89119910689533
2.035662530071289,333.48239347272636
2.028492038007209,332.063930594425
2.0193492498345487,330.26359742019207
2.018608226256309,330.11808784136866
2.0435381636429377,335.04691972683287
2.088202034678007,344.0491385282366
2.1263761893841453,351.91670721163285
2.1520122617900426,357.2891681728945
2.1625803696249597,359.5245762641177
2.152594535367535,357.412019234851
2.0988016998459598,346.21773735658223
2.036940448682148,333.7357897873102
2.025278969743298,331.43017630952687
2.0162619322089155,329.6577660627893
2.009307883281712,328.29704921642406
2.00609958688581,327.671092608219
2.0068810213982258,327.8234489747663
2.0083206300886274,328.1043081687553
2.009019926622401,328.2408203130835
2.0083617641285865,328.11233657866546
2.006181840918466,327.6871264735051
2.00219312522021,326.91047244653157
1.9976302341253278,326.024200539257
1.9946713858739316,325.45073477707905
1.9999320310607136,326.4709983350242
2.015068367368167,329.42383478002137
2.0249906565198423,331.37336474717074
2.0394141979439784,334.22681992956245
2.072360006750127,340.8309628880533
2.1029859658266075,347.07718498754866
2.136342142171027,353.99677606662874
2.1635377424728572,359.72767848710254
2.1782400468959584,362.8590930431829
2.1743233875556878,362.02262048958283
2.1449438501838247,355.80076050120056
2.1075860602413976,348.0242505840029
2.0978490344062055,346.0223274768675
2.0934179821715477,345.1147387768253
2.090147422159357,344.44622606335645
2.0857603630419526,343.5513377717668
2.0789343854205518,342.1631475978662
2.0772387878128935,341.81910932608486
2.0812506801805215,342.633636189071
2.082698573473397,342.9280331949813
2.0843121297265688,343.25638513741376
2.0859258856609135,343.58506337747605
2.0887814814737795,344.16737036562625
2.0921345001885467,344.8522513940885
2.0931281526315004,345.0554494119544
2.0863397013981144,343.66939240873415
2.0689707438866662,340.1460439873662
2.0568675413709103,337.7104974694095
2.0742616870482085,341.2158172574805
2.1011215234881813,346.6939924700031
2.1403721938411406,354.84097692090836
2.176656576839437,362.52071630589694
2.1937096754414167,366.1789947163364
2.185576485791632,364.43035161388076
2.133642283286864,353.4322039550412
2.0554225198897638,337.4207932712922
2.0273797316814783,331.84440640841774
2.006222968131719,327.69514372794066
1.9892075253448382,324.394340635317
1.976235034846926,321.8996307676443
1.966760274335973,320.08951985552505
1.9585626767719557,318.5315704327711
1.950697923545652,317.04401211802974
1.9459486470410896,316.14911130409627
1.948896265885035,316.70422716879386
1.9739785040783173,321.4676136618002
2.0204196923191127,330.4739006331568
2.0551335348921085,337.3628839673371
2.076494448818271,341.66818204815263
2.092921135469951,345.0131063014687
2.107834760073819,348.0755186183994
2.126874307428589,352.0204171795913
2.1574616849224846,358.44034714783106
2.1957541848287896,366.6196797925953
2.2253304401502967,373.0446183457393
2.243116156197984,376.95304681539125
2.2482679761595645,378.09142203068234
2.2486869106139893,378.1841155225507
2.2339483199938566,374.93421749960333
2.2130407851949525,370.36357962052557
2.2004285327887065,367.6288941545614
2.1886623392388698,365.0929788093104
2.18144923852834,363.5457009930334
2.183033282290793,363.88501521923615
2.198091152957284,367.1239505931158
2.2235322651414604,372.6513359319539
2.247095029529637,377.8319943825364
2.258829127486869,380.43383942440425
2.2553916473311606,379.67012897808974
2.2684755505463827,382.58365136831844
2.296825803874467,388.9584070780966
2.3192542680512362,394.061166610973
2.338008289055433,398.36812671271554
2.613586745690333,401.6580698735264
2.6123671835229216,401.40337902742635
2.3343397281220586,397.52275096632786
2.292285743724534,387.9318777353204
2.264951704054906,381.7971871704866
2.271328866651964,383.2214215443464
2.288881703516444,387.16362283554116
2.2977928663135985,389.17734299547135
2.2903524794051693,387.49541213394616
2.258326026471639,380.3219868181559
2.1916237662976528,365.7298470247743
2.150681447379931,357.00852363843563
2.1384193341354196,354.43167907533575
2.1330193176986727,353.3020468001501
2.1289915200233285,352.461529183219
2.1254630220691073,351.7266525039809
2.130444706639581,352.7645759724534
2.146274084848995,356.0804576784382
2.164287039231965,359.88670721388024
2.153093647485506,357.517353611523
2.142200665755557,355.22457885785195
2.137006807890705,354.1358866777021
2.1368821805082505,354.10979925482286
2.134556019581652,353.62318842858906
2.1335592195017616,353.4148468788537
